HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,277,"117,173","93,101"
27826,AS,,2,300,240
,SG,,2,976,781
,80'S,,6,"1,127",902
,OTHER,,124,"127,995","99,517"
,TOTAL,,134,"130,398","101,439"
27827,AS,,26,"4,795","3,732"
,SG,,1,457,366
,80'S,,31,"7,194","5,729"
,OTHER,,400,"534,119","422,022"
,TOTAL,,458,"546,564","431,848"
27828,AS,,29,"6,069","4,844"
,SG,,2,"1,175",940
,80'S,,53,"13,849","10,845"
,OTHER,,901,"996,947","790,920"
,TOTAL,,985,"1,018,040","807,548"
27829,AS,,49,"3,867","3,052"
,SG,,10,"4,186","3,269"
,80'S,,34,"3,722","2,977"
,OTHER,,819,"495,327","392,676"
,TOTAL,,912,"507,102","401,974"
27830,OTHER,,19,"5,230","4,184"
,TOTAL,,19,"5,230","4,184"
27831,OTHER,,7,"1,946","1,557"
,TOTAL,,7,"1,946","1,557"
27832,80'S,,3,170,136
,OTHER,,16,"4,990","3,992"
,TOTAL,,19,"5,159","4,127"
27840,OTHER,,"1,168","300,218","237,028"
,TOTAL,,"1,168","300,218","237,028"
27842,SG,,3,908,726
,OTHER,,388,"116,558","91,865"
,TOTAL,,391,"117,466","92,592"
27846,AS,,5,440,348
,SG,,3,"1,558","1,247"
,80'S,,3,193,154
,OTHER,,122,"69,610","55,023"
,TOTAL,,133,"71,801","56,772"
27848,AS,,6,847,552
,SG,,6,"2,876","2,301"
,80'S,,9,"1,600","1,280"
,OTHER,,210,"209,916","166,671"
,TOTAL,,231,"215,239","170,804"
27860,AS,,1,12,9
,SG,,5,"1,700","1,280"
,OTHER,,113,"14,748","11,777"
,TOTAL,,119,"16,460","13,066"
27870,AS,,191,"26,089","20,751"
,SG,,34,"20,157","16,083"
,80'S,,350,"57,340","45,395"
,OTHER,,"2,226","2,230,631","1,755,347"
,TOTAL,,"2,801","2,334,217","1,837,577"
27871,AS,,19,"1,306","1,045"
,SG,,7,"4,162","3,249"
,80'S,,48,"3,976","3,018"
,OTHER,,236,"115,919","91,564"
,TOTAL,,310,"125,363","98,876"
27880,AS,,845,"91,655","72,992"
,80'S,,"1,174","154,995","123,639"
,OTHER,,"21,715","17,016,552","13,521,843"
,TOTAL,,"23,734","17,263,201","13,718,473"
27881,AS,,66,"7,673","6,139"
,80'S,,72,"11,010","8,631"
,OTHER,,"1,139","992,634","789,202"
,TOTAL,,"1,277","1,011,318","803,972"
27882,AS,,5,428,342
,80'S,,8,939,752
,OTHER,,"1,093","731,150","580,093"
,TOTAL,,"1,106","732,518","581,187"
27884,SG,,19,"9,195","7,203"
,OTHER,,"1,050","505,970","399,751"
,TOTAL,,"1,069","515,165","406,954"
27886,AS,,2,188,150
,80'S,,2,192,154
,OTHER,,"1,708","1,021,886","810,584"
,TOTAL,,"1,712","1,022,266","810,888"
27888,AS,,17,"1,693","1,354"
,80'S,,20,"2,338","1,870"
,OTHER,,328,"227,979","180,544"
,TOTAL,,365,"232,010","183,768"
27889,AS,,1,100,80
,80'S,,3,353,282
,OTHER,,104,"69,714","55,611"
,TOTAL,,108,"70,167","55,973"
27892,80'S,,2,132,105
,OTHER,,124,"47,716","37,851"
,TOTAL,,126,"47,848","37,956"
27893,80'S,,1,80,64
,OTHER,,30,"12,087","9,590"
,TOTAL,,31,"12,167","9,654"
27894,AS,,2,192,154
,80'S,,7,626,501
,OTHER,,116,"66,006","52,156"
,TOTAL,,125,"66,824","52,811"
27899,AS,,2,158,127
,SG,,1,480,384
,80'S,,2,171,136
,OTHER,,285,"122,194","97,011"
,TOTAL,,290,"123,003","97,658"
28001,OTHER,,"6,920","959,181","738,510"
,TOTAL,,"6,920","959,181","738,510"
28002,SG,,77,"33,549","26,675"
,80'S,,1,25,20
,OTHER,,"3,740","948,359","744,981"
,TOTAL,,"3,818","981,932","771,675"
28003,SG,,42,"16,365","12,701"
,80'S,,1,88,70
,OTHER,,"1,922","777,922","613,387"
,TOTAL,,"1,965","794,374","626,158"
28005,SG,,141,"62,986","49,984"
,80'S,,1,103,83
,OTHER,,"3,513","1,848,577","1,461,756"
,TOTAL,,"3,655","1,911,666","1,511,823"
28008,SG,,201,"87,966","69,376"
,80'S,,1,27,22
,OTHER,,"1,173","301,395","238,789"
,TOTAL,,"1,375","389,388","308,187"
28010,SG,,6,"1,720","1,376"
,OTHER,,"2,703","571,871","446,661"
,TOTAL,,"2,709","573,591","448,036"
28011,SG,,2,403,323
,OTHER,,525,"102,327","81,129"
,TOTAL,,527,"102,731","81,452"
28020,SG,,33,"11,091","8,717"
,80'S,,2,103,82
,OTHER,,341,"104,873","81,835"
,TOTAL,,376,"116,067","90,634"
28022,80'S,,1,25,20
,OTHER,,693,"168,288","133,333"
,TOTAL,,694,"168,313","133,353"
28024,OTHER,,369,"93,838","72,918"
,TOTAL,,369,"93,838","72,918"
28030,SG,,38,"20,852","16,644"
,80'S,,3,131,104
,OTHER,,228,"70,409","55,118"
,TOTAL,,269,"91,391","71,867"
28035,SG,,218,"123,428","97,229"
,80'S,,9,479,336
,OTHER,,"1,030","349,668","273,323"
,TOTAL,,"1,257","473,576","370,888"
28043,SG,,413,"148,170","117,655"
,80'S,,1,42,33
,OTHER,,"2,708","587,989","459,357"
,TOTAL,,"3,122","736,201","577,046"
28045,AS,,3,97,77
,SG,,413,"173,152","134,951"
,80'S,,8,336,269
,OTHER,,"2,462","736,259","577,406"
,TOTAL,,"2,886","909,843","712,704"
28046,SG,,32,"13,924","10,807"
,80'S,,2,225,180
,OTHER,,347,"210,843","168,228"
,TOTAL,,381,"224,991","179,215"
28050,SG,,9,"3,579","2,863"
,OTHER,,84,"20,594","16,106"
,TOTAL,,93,"24,173","18,969"
28052,OTHER,,135,"27,442","21,585"
,TOTAL,,135,"27,442","21,585"
28054,SG,,17,"6,330","4,837"
,80'S,,1,24,19
,OTHER,,74,"14,811","11,749"
,TOTAL,,92,"21,165","16,604"
28060,SG,,312,"109,217","85,981"
,80'S,,4,128,102
,OTHER,,"1,469","471,728","370,304"
,TOTAL,,"1,785","581,074","456,387"
28062,SG,,52,"22,374","17,612"
,80'S,,2,115,92
,OTHER,,402,"181,319","142,658"
,TOTAL,,456,"203,809","160,362"
28070,SG,,15,"5,854","4,652"
,OTHER,,152,"43,865","34,869"
,TOTAL,,167,"49,720","39,521"
28072,SG,,21,"8,502","6,722"
,80'S,,2,59,30
,OTHER,,205,"46,153","36,437"
,TOTAL,,228,"54,715","43,188"
28080,AS,,17,480,377
,SG,,"1,937","808,400","638,408"
,80'S,,38,"1,659","1,321"
,OTHER,,"8,599","2,120,097","1,663,063"
,TOTAL,,"10,591","2,930,637","2,303,169"
28086,AS,,6,178,143
,SG,,29,"8,468","6,775"
,80'S,,36,"1,220",976
,OTHER,,223,"55,500","44,018"
,TOTAL,,294,"65,367","51,912"
28088,SG,,9,"2,162","1,730"
,80'S,,2,108,87
,OTHER,,107,"21,557","17,246"
,TOTAL,,118,"23,828","19,062"
28090,SG,,508,"222,027","174,740"
,80'S,,1,56,45
,OTHER,,"3,492","947,736","745,387"
,TOTAL,,"4,001","1,169,819","920,172"
28092,SG,,116,"49,375","38,845"
,OTHER,,654,"160,105","124,302"
,TOTAL,,770,"209,480","163,147"
28100,AS,,7,362,290
,SG,,80,"25,062","19,745"
,80'S,,15,727,560
,OTHER,,438,"147,113","115,686"
,TOTAL,,540,"173,265","136,281"
28102,AS,,3,224,180
,SG,,2,936,749
,80'S,,3,286,229
,OTHER,,23,"10,320","8,256"
,TOTAL,,31,"11,767","9,414"
28103,AS,,1,30,24
,SG,,2,963,771
,80'S,,4,291,232
,OTHER,,28,"10,435","8,348"
,TOTAL,,35,"11,719","9,375"
28104,AS,,18,729,583
,SG,,214,"73,459","58,206"
,80'S,,32,"1,750","1,400"
,OTHER,,"1,176","387,446","306,683"
,TOTAL,,"1,440","463,385","366,872"
28106,SG,,3,"1,214",971
,80'S,,5,214,171
,OTHER,,32,"12,138","9,609"
,TOTAL,,40,"13,566","10,751"
28107,AS,,5,180,144
,SG,,12,"5,129","3,997"
,80'S,,7,415,332
,OTHER,,46,"15,135","11,891"
,TOTAL,,70,"20,858","16,364"
28108,OTHER,,"3,022","823,744","647,656"
,TOTAL,,"3,022","823,744","647,656"
28110,AS,,1,42,34
,SG,,537,"207,906","164,914"
,80'S,,7,290,232
,OTHER,,"2,430","572,881","451,505"
,TOTAL,,"2,975","781,119","616,684"
28111,SG,,123,"50,513","39,428"
,80'S,,2,104,83
,OTHER,,"1,178","411,362","325,336"
,TOTAL,,"1,303","461,979","364,847"
28112,AS,,1,46,37
,SG,,526,"185,166","146,489"
,80'S,,29,"1,201",961
,OTHER,,"5,240","1,279,618","1,016,031"
,TOTAL,,"5,796","1,466,031","1,163,518"
28113,AS,,4,100,80
,SG,,309,"122,774","96,813"
,80'S,,30,"1,476","1,181"
,OTHER,,"2,454","755,453","597,113"
,TOTAL,,"2,797","879,803","695,187"
28114,AS,,66,"6,448","5,084"
,SG,,181,"63,396","50,439"
,80'S,,143,"16,364","12,848"
,OTHER,,"1,641","1,110,709","876,036"
,TOTAL,,"2,031","1,196,918","944,407"
28116,SG,,17,"6,763","5,390"
,80'S,,2,136,109
,OTHER,,104,"45,786","35,662"
,TOTAL,,123,"52,685","41,160"
28118,AS,,23,"1,205",964
,SG,,143,"83,014","65,763"
,80'S,,120,"7,600","6,056"
,OTHER,,"1,454","566,685","447,430"
,TOTAL,,"1,740","658,503","520,212"
28119,SG,,719,"421,636","332,840"
,80'S,,7,423,338
,OTHER,,"2,641","1,011,949","790,534"
,TOTAL,,"3,367","1,434,008","1,123,712"
28120,AS,,1,60,48
,SG,,183,"168,632","132,734"
,80'S,,7,313,250
,OTHER,,"2,476","974,711","769,063"
,TOTAL,,"2,667","1,143,716","902,096"
28122,AS,,78,"4,911","3,837"
,SG,,696,"283,394","225,304"
,80'S,,265,"18,415","14,648"
,OTHER,,"7,080","3,162,077","2,501,377"
,TOTAL,,"8,119","3,468,797","2,745,166"
28124,80'S,,44,"1,870","1,458"
,OTHER,,"14,175","4,637,632","3,652,946"
,TOTAL,,"14,219","4,639,502","3,654,404"
28126,80'S,,3,75,60
,OTHER,,"4,120","931,329","730,539"
,TOTAL,,"4,123","931,403","730,599"
28130,AS,,4,262,210
,SG,,1,521,417
,80'S,,5,337,270
,OTHER,,49,"21,014","16,607"
,TOTAL,,59,"22,135","17,504"
28140,SG,,39,"15,796","12,637"
,80'S,,6,333,266
,OTHER,,863,"345,394","273,185"
,TOTAL,,908,"361,523","286,088"
28150,SG,,280,"118,953","94,656"
,80'S,,2,115,92
,OTHER,,"1,534","394,059","311,508"
,TOTAL,,"1,816","513,126","406,256"
28153,80'S,,5,110,88
,OTHER,,"5,219","1,171,313","918,683"
,TOTAL,,"5,224","1,171,423","918,771"
28160,80'S,,4,129,103
,OTHER,,"4,582","1,067,233","838,872"
,TOTAL,,"4,586","1,067,362","838,976"
28171,SG,,5,"2,418","1,935"
,80'S,,2,245,196
,OTHER,,29,"17,407","13,926"
,TOTAL,,36,"20,071","16,057"
28173,SG,,45,"18,468","14,710"
,80'S,,3,265,212
,OTHER,,229,"116,269","92,541"
,TOTAL,,277,"135,001","107,463"
28175,SG,,80,"33,975","27,142"
,OTHER,,267,"98,016","77,724"
,TOTAL,,347,"131,991","104,866"
28190,OTHER,,"4,637","707,894","539,432"
,TOTAL,,"4,637","707,894","539,432"
28192,SG,,112,"45,700","36,151"
,OTHER,,"1,427","412,512","323,237"
,TOTAL,,"1,539","458,212","359,388"
28193,SG,,40,"24,114","18,971"
,80'S,,2,93,75
,OTHER,,750,"253,523","196,939"
,TOTAL,,792,"277,730","215,985"
28200,SG,,48,"17,646","14,088"
,80'S,,3,101,81
,OTHER,,446,"117,248","93,036"
,TOTAL,,497,"134,995","107,204"
28202,AS,,6,216,173
,SG,,10,"3,137","2,510"
,80'S,,11,590,472
,OTHER,,82,"28,726","22,698"
,TOTAL,,109,"32,668","25,852"
28208,SG,,85,"32,109","25,486"
,80'S,,2,60,48
,OTHER,,"1,152","259,838","205,389"
,TOTAL,,"1,239","292,007","230,923"
28210,SG,,12,"3,603","2,882"
,80'S,,3,183,146
,OTHER,,79,"25,249","20,119"
,TOTAL,,94,"29,035","23,148"
28220,80'S,,2,54,43
,OTHER,,826,"223,758","176,457"
,TOTAL,,828,"223,812","176,500"
28222,SG,,9,"1,945","1,556"
,OTHER,,331,"136,166","107,268"
,TOTAL,,340,"138,111","108,824"
28225,SG,,129,"28,489","22,686"
,80'S,,1,24,19
,OTHER,,560,"99,144","78,589"
,TOTAL,,690,"127,657","101,295"
28226,SG,,9,"1,581","1,265"
,80'S,,2,60,48
,OTHER,,57,"12,142","9,690"
,TOTAL,,68,"13,784","11,003"
28230,SG,,16,"3,107","2,485"
,80'S,,2,50,40
,OTHER,,"2,464","517,533","406,836"
,TOTAL,,"2,482","520,690","409,362"
28232,SG,,15,"6,244","4,995"
,OTHER,,"3,745","672,923","527,099"
,TOTAL,,"3,760","679,167","532,094"
28234,SG,,3,"1,245",996
,80'S,,5,101,81
,OTHER,,"3,419","567,679","448,425"
,TOTAL,,"3,427","569,025","449,501"
28238,AS,,8,506,405
,SG,,59,"25,172","19,843"
,80'S,,40,"2,877","2,302"
,OTHER,,391,"177,105","139,654"
,TOTAL,,498,"205,661","162,204"
28240,SG,,126,"38,025","30,123"
,80'S,,1,27,22
,OTHER,,515,"103,235","80,457"
,TOTAL,,642,"141,287","110,602"
28250,AS,,9,425,340
,SG,,95,"42,037","33,613"
,80'S,,50,"3,124","2,499"
,OTHER,,584,"220,784","171,608"
,TOTAL,,738,"266,371","208,061"
28260,AS,,3,102,81
,SG,,26,"8,940","7,152"
,80'S,,13,641,513
,OTHER,,117,"39,726","31,505"
,TOTAL,,159,"49,409","39,252"
28261,SG,,49,"16,638","13,230"
,80'S,,1,123,98
,OTHER,,201,"120,520","95,738"
,TOTAL,,251,"137,280","109,066"
28262,AS,,4,566,453
,SG,,5,"2,946","2,357"
,80'S,,9,"1,580","1,264"
,OTHER,,56,"54,513","42,286"
,TOTAL,,74,"59,605","46,360"
28264,AS,,11,802,641
,SG,,13,"2,372","1,897"
,80'S,,7,877,702
,OTHER,,68,"40,416","31,517"
,TOTAL,,99,"44,467","34,757"
28270,SG,,61,"16,698","13,359"
,80'S,,16,485,388
,OTHER,,"15,907","3,436,805","2,721,252"
,TOTAL,,"15,984","3,453,989","2,734,999"
28272,SG,,1,239,191
,OTHER,,"3,778","737,450","580,891"
,TOTAL,,"3,779","737,688","581,082"
28280,AS,,1,22,18
,SG,,129,"34,101","26,568"
,80'S,,8,268,214
,OTHER,,776,"173,391","136,151"
,TOTAL,,914,"207,782","162,951"
28285,AS,,7,187,150
,SG,,"14,419","5,404,621","4,290,501"
,80'S,,180,"6,673","5,289"
,OTHER,,"78,860","20,848,224","16,473,564"
,TOTAL,,"93,466","26,259,706","20,769,503"
28286,SG,,176,"95,405","75,860"
,80'S,,1,31,24
,OTHER,,491,"130,040","103,008"
,TOTAL,,668,"225,475","178,891"
28288,SG,,"1,055","415,479","328,995"
,80'S,,8,435,348
,OTHER,,"3,730","1,111,824","877,482"
,TOTAL,,"4,793","1,527,738","1,206,825"
28289,AS,,28,"1,326","1,021"
,80'S,,28,"1,395","1,068"
,OTHER,,"1,006","335,081","264,384"
,TOTAL,,"1,062","337,802","266,473"
28290,SG,,686,"247,172","195,339"
,80'S,,3,199,160
,OTHER,,"2,742","1,132,263","892,414"
,TOTAL,,"3,431","1,379,634","1,087,912"
28292,AS,,105,"6,489","5,153"
,SG,,"2,526","796,414","628,554"
,80'S,,945,"79,302","62,896"
,OTHER,,"13,618","6,684,676","5,287,400"
,TOTAL,,"17,194","7,566,881","5,984,003"
28293,AS,,9,648,519
,SG,,444,"199,892","158,779"
,80'S,,272,"28,513","22,182"
,OTHER,,"2,416","1,496,342","1,185,432"
,TOTAL,,"3,141","1,725,395","1,366,912"
28294,AS,,2,122,97
,SG,,52,"22,592","17,598"
,80'S,,40,"3,721","2,977"
,OTHER,,281,"164,893","130,453"
,TOTAL,,375,"191,327","151,126"
28296,AS,,153,"13,028","10,231"
,SG,,"3,522","1,615,860","1,277,097"
,80'S,,"1,153","124,116","97,601"
,OTHER,,"15,395","9,643,910","7,607,850"
,TOTAL,,"20,223","11,396,914","8,992,779"
28297,AS,,14,"1,104",883
,SG,,60,"26,678","21,183"
,80'S,,42,"3,972","3,173"
,OTHER,,383,"232,288","181,288"
,TOTAL,,499,"264,042","206,527"
28298,AS,,7,492,394
,SG,,353,"157,723","124,179"
,80'S,,104,"9,013","7,028"
,OTHER,,"1,820","994,487","785,724"
,TOTAL,,"2,284","1,161,715","917,324"
28299,AS,,12,956,690
,SG,,507,"335,781","266,236"
,80'S,,203,"21,214","16,627"
,OTHER,,"1,675","1,061,921","838,346"
,TOTAL,,"2,397","1,419,872","1,121,899"
28300,AS,,40,"2,513","2,011"
,SG,,70,"17,987","14,370"
,80'S,,92,"6,648","5,126"
,OTHER,,748,"354,311","278,026"
,TOTAL,,950,"381,459","299,532"
28302,SG,,2,818,373
,80'S,,7,608,448
,OTHER,,26,"13,238","10,590"
,TOTAL,,35,"14,663","11,411"
28304,AS,,2,82,66
,SG,,27,"8,575","6,860"
,80'S,,9,634,508
,OTHER,,208,"101,508","80,138"
,TOTAL,,246,"110,801","87,572"
28305,SG,,23,"9,113","7,242"
,80'S,,11,"1,310","1,048"
,OTHER,,130,"45,204","35,358"
,TOTAL,,164,"55,627","43,648"
28306,AS,,23,830,664
,SG,,340,"196,240","155,819"
,80'S,,107,"4,088","3,243"
,OTHER,,"1,576","428,973","338,360"
,TOTAL,,"2,046","630,131","498,086"
28307,SG,,6,"3,639","2,911"
,80'S,,1,37,30
,OTHER,,51,"15,597","12,468"
,TOTAL,,58,"19,273","15,409"
28308,AS,,37,"1,337","1,028"
,SG,,"1,079","295,847","235,236"
,80'S,,328,"15,648","12,371"
,OTHER,,"6,036","1,792,228","1,412,217"
,TOTAL,,"7,480","2,105,060","1,660,852"
28309,SG,,14,"6,560","4,929"
,80'S,,1,143,114
,OTHER,,49,"34,192","26,972"
,TOTAL,,64,"40,895","32,015"
28310,AS,,1,24,20
,SG,,432,"151,718","120,772"
,80'S,,5,201,161
,OTHER,,"2,490","610,586","482,791"
,TOTAL,,"2,928","762,529","603,744"
28312,SG,,175,"61,104","48,609"
,OTHER,,790,"211,946","167,785"
,TOTAL,,965,"273,050","216,394"
28313,SG,,123,"33,339","26,615"
,80'S,,3,92,73
,OTHER,,"1,300","295,877","233,060"
,TOTAL,,"1,426","329,307","259,748"
28315,SG,,362,"210,337","166,455"
,80'S,,11,355,284
,OTHER,,"2,168","601,651","475,047"
,TOTAL,,"2,541","812,343","641,786"
28320,AS,,7,462,369
,SG,,7,"3,391","2,713"
,80'S,,10,825,660
,OTHER,,85,"45,712","36,009"
,TOTAL,,109,"50,390","39,752"
28322,AS,,8,474,379
,SG,,38,"21,403","16,408"
,80'S,,14,"1,116",858
,OTHER,,225,"106,395","82,291"
,TOTAL,,285,"129,387","99,936"
28340,OTHER,,23,"8,157","6,504"
,TOTAL,,23,"8,157","6,504"
28341,OTHER,,103,"52,333","41,589"
,TOTAL,,103,"52,333","41,589"
28344,SG,,2,"1,130",904
,OTHER,,9,"2,608","2,086"
,TOTAL,,11,"3,738","2,991"
28345,SG,,16,"9,353","7,447"
,80'S,,4,133,107
,OTHER,,105,"37,610","29,928"
,TOTAL,,125,"47,096","37,482"
28360,OTHER,,2,"1,201",961
,TOTAL,,2,"1,201",961
28400,SG,,1,302,241
,OTHER,,"3,064","676,572","524,817"
,TOTAL,,"3,065","676,874","525,058"
28405,AS,,1,24,19
,SG,,3,"1,221",977
,80'S,,1,64,51
,OTHER,,188,"62,479","48,760"
,TOTAL,,193,"63,788","49,807"
28406,SG,,3,"1,247",998
,80'S,,2,168,134
,OTHER,,109,"48,114","37,954"
,TOTAL,,114,"49,529","39,086"
28415,AS,,42,"8,303","6,627"
,SG,,10,"4,729","3,783"
,80'S,,41,"9,629","7,703"
,OTHER,,597,"817,568","641,440"
,TOTAL,,690,"840,229","659,553"
28420,AS,,7,"1,468","1,174"
,80'S,,6,"1,410","1,128"
,OTHER,,45,"60,206","48,165"
,TOTAL,,58,"63,083","50,467"
28430,OTHER,,"1,076","219,795","168,860"
,TOTAL,,"1,076","219,795","168,860"
28435,OTHER,,64,"17,284","13,601"
,TOTAL,,64,"17,284","13,601"
28436,80'S,,1,32,26
,OTHER,,24,"7,051","5,397"
,TOTAL,,25,"7,083","5,423"
28445,AS,,10,700,560
,SG,,2,683,526
,80'S,,11,960,723
,OTHER,,177,"97,082","75,655"
,TOTAL,,200,"99,426","77,464"
28450,OTHER,,"1,965","377,150","291,059"
,TOTAL,,"1,965","377,150","291,059"
28455,OTHER,,112,"26,263","20,438"
,TOTAL,,112,"26,263","20,438"
28456,80'S,,1,22,17
,OTHER,,28,"4,791","3,833"
,TOTAL,,29,"4,813","3,850"
28465,SG,,12,"5,047","4,031"
,80'S,,2,200,160
,OTHER,,151,"90,997","70,735"
,TOTAL,,165,"96,244","74,926"
28470,AS,,1,32,26
,OTHER,,"29,013","5,237,463","4,040,859"
,TOTAL,,"29,014","5,237,495","4,040,884"
28475,OTHER,,"1,514","357,295","279,584"
,TOTAL,,"1,514","357,295","279,584"
28476,SG,,14,"4,990","3,992"
,80'S,,3,109,87
,OTHER,,265,"55,872","43,630"
,TOTAL,,282,"60,971","47,709"
28485,SG,,196,"110,320","86,247"
,80'S,,5,638,510
,OTHER,,"1,225","699,436","552,341"
,TOTAL,,"1,426","810,394","639,098"
28490,OTHER,,"3,940","338,466","253,145"
,TOTAL,,"3,940","338,466","253,145"
28495,OTHER,,497,"57,981","44,765"
,TOTAL,,497,"57,981","44,765"
28496,SG,,10,"4,181","3,265"
,OTHER,,80,"14,081","10,951"
,TOTAL,,90,"18,262","14,216"
28505,SG,,19,"9,244","7,395"
,OTHER,,352,"164,339","130,212"
,TOTAL,,371,"173,583","137,607"
28510,OTHER,,"9,496","806,483","609,531"
,TOTAL,,"9,496","806,483","609,531"
28515,OTHER,,"1,596","172,625","131,036"
,TOTAL,,"1,596","172,625","131,036"
28525,SG,,19,"9,219","7,375"
,80'S,,1,200,160
,OTHER,,278,"102,936","79,706"
,TOTAL,,298,"112,355","87,241"
28530,OTHER,,110,"13,802","10,232"
,TOTAL,,110,"13,802","10,232"
28531,OTHER,,8,"1,798","1,331"
,TOTAL,,8,"1,798","1,331"
28540,OTHER,,120,"15,316","11,505"
,TOTAL,,120,"15,316","11,505"
28545,SG,,2,634,507
,OTHER,,24,"3,401","2,561"
,TOTAL,,26,"4,035","3,068"
28546,OTHER,,15,"2,654","1,978"
,TOTAL,,15,"2,654","1,978"
28555,AS,,9,375,300
,SG,,2,842,674
,OTHER,,70,"24,267","19,361"
,TOTAL,,81,"25,484","20,335"
28570,OTHER,,52,"7,303","5,641"
,TOTAL,,52,"7,303","5,641"
28575,OTHER,,45,"8,980","6,905"
,TOTAL,,45,"8,980","6,905"
28576,OTHER,,13,"3,036","2,111"
,TOTAL,,13,"3,036","2,111"
28585,AS,,12,607,485
,SG,,17,"6,048","4,839"
,80'S,,10,855,655
,OTHER,,130,"59,789","47,568"
,TOTAL,,169,"67,299","53,546"
28600,OTHER,,106,"14,904","11,517"
,TOTAL,,106,"14,904","11,517"
28605,80'S,,1,21,16
,OTHER,,45,"8,245","6,585"
,TOTAL,,46,"8,265","6,601"
28606,SG,,6,"1,865","1,492"
,OTHER,,125,"36,260","28,854"
,TOTAL,,131,"38,124","30,346"
28615,AS,,11,"1,141",913
,SG,,9,"3,899","3,119"
,80'S,,19,"2,566","2,026"
,OTHER,,379,"255,773","203,434"
,TOTAL,,418,"263,379","209,492"
28630,OTHER,,460,"30,771","22,553"
,TOTAL,,460,"30,771","22,553"
28635,SG,,5,"1,144",916
,80'S,,1,12,9
,OTHER,,141,"16,830","13,310"
,TOTAL,,147,"17,986","14,235"
28636,SG,,3,"1,183",946
,OTHER,,64,"8,642","6,914"
,TOTAL,,67,"9,825","7,860"
28645,AS,,2,69,55
,SG,,156,"56,403","44,931"
,80'S,,1,67,53
,OTHER,,810,"199,678","158,533"
,TOTAL,,969,"256,217","203,573"
28660,OTHER,,476,"45,810","34,623"
,TOTAL,,476,"45,810","34,623"
28665,AS,,9,108,87
,SG,,2,463,370
,80'S,,2,21,17
,OTHER,,223,"25,609","19,738"
,TOTAL,,236,"26,201","20,211"
28666,SG,,18,"5,583","4,466"
,OTHER,,80,"10,171","7,945"
,TOTAL,,98,"15,754","12,411"
28675,SG,,11,"4,774","3,819"
,OTHER,,130,"36,533","29,140"
,TOTAL,,141,"41,306","32,959"
28705,AS,,22,"3,173","2,539"
,SG,,2,"1,159",928
,80'S,,23,"4,129","3,303"
,OTHER,,214,"225,680","177,506"
,TOTAL,,261,"234,141","184,276"
28715,AS,,123,"15,751","12,432"
,SG,,25,"15,494","11,898"
,80'S,,240,"36,102","28,268"
,OTHER,,"1,354","1,268,873","998,236"
,TOTAL,,"1,742","1,336,220","1,050,834"
28725,AS,,86,"8,608","6,806"
,SG,,60,"34,113","26,962"
,80'S,,170,"19,854","15,858"
,OTHER,,"1,255","909,278","713,132"
,TOTAL,,"1,571","971,852","762,758"
28730,AS,,60,"5,549","4,375"
,SG,,44,"25,296","19,863"
,80'S,,112,"12,973","10,233"
,OTHER,,744,"521,201","411,917"
,TOTAL,,960,"565,020","446,388"
28735,AS,,7,727,582
,SG,,14,"7,345","5,876"
,80'S,,39,"4,333","3,379"
,OTHER,,159,"112,597","89,417"
,TOTAL,,219,"125,002","99,253"
28737,AS,,6,476,381
,SG,,26,"17,442","13,930"
,80'S,,28,"2,435","1,905"
,OTHER,,143,"77,411","61,541"
,TOTAL,,203,"97,764","77,757"
28740,AS,,65,"3,612","2,890"
,SG,,102,"53,648","41,994"
,80'S,,96,"6,632","5,303"
,OTHER,,961,"404,302","316,673"
,TOTAL,,"1,224","468,194","366,860"
28750,AS,,22,"1,311","1,049"
,SG,,429,"246,991","194,539"
,80'S,,33,"2,344","1,875"
,OTHER,,"2,961","1,325,507","1,045,189"
,TOTAL,,"3,445","1,576,153","1,242,653"
28755,AS,,1,22,18
,SG,,268,"145,637","115,077"
,80'S,,4,121,97
,OTHER,,"1,592","417,978","330,840"
,TOTAL,,"1,865","563,758","446,032"
28760,AS,,6,354,284
,SG,,68,"40,324","32,179"
,80'S,,33,"2,477","1,969"
,OTHER,,379,"172,805","136,898"
,TOTAL,,486,"215,960","171,329"
28800,AS,,27,"1,736","1,389"
,80'S,,54,"4,867","3,894"
,OTHER,,"1,124","591,745","470,120"
,TOTAL,,"1,205","598,348","475,402"
28805,AS,,22,"1,687","1,350"
,80'S,,51,"4,326","3,397"
,OTHER,,"7,008","3,789,659","3,004,975"
,TOTAL,,"7,081","3,795,673","3,009,722"
28810,AS,,33,"1,472","1,178"
,SG,,301,"114,059","90,559"
,80'S,,48,"3,076","2,461"
,OTHER,,"18,501","6,907,234","5,481,168"
,TOTAL,,"18,883","7,025,841","5,575,365"
28820,SG,,695,"273,501","217,086"
,80'S,,16,642,514
,OTHER,,"19,890","5,551,458","4,397,798"
,TOTAL,,"20,601","5,825,601","4,615,397"
28825,SG,,419,"162,325","128,341"
,80'S,,5,206,165
,OTHER,,"7,567","1,835,211","1,452,195"
,TOTAL,,"7,991","1,997,742","1,580,701"
28899,AS,,2,25,20
,SG,,1,593,475
,80'S,,3,199,159
,OTHER,,789,"166,780","132,894"
,TOTAL,,795,"167,597","133,548"
29000,OTHER,,25,"2,328","1,838"
,TOTAL,,25,"2,328","1,838"
