HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,OTHER,,8,"$6,800.59 ","$5,440.46 "
,TOTAL,,11,"$7,072.56 ","$5,658.04 "
25360,AS,,27,"$2,398.69 ","$1,918.94 "
,SG,,14,"$5,279.08 ","$4,223.25 "
,80'S,,14,"$1,691.03 ","$1,352.83 "
,OTHER,,175,"$122,077.91 ","$96,963.71 "
,TOTAL,,230,"$131,446.71 ","$104,458.73 "
25365,AS,,2,$291.72 ,$233.38 
,80'S,,2,$317.80 ,$89.08 
,OTHER,,14,"$14,426.03 ","$11,452.83 "
,TOTAL,,18,"$15,035.55 ","$11,775.29 "
25370,OTHER,,4,"$4,001.23 ","$3,200.98 "
,TOTAL,,4,"$4,001.23 ","$3,200.98 "
25375,OTHER,,2,"$2,242.25 ","$1,793.80 "
,TOTAL,,2,"$2,242.25 ","$1,793.80 "
25390,AS,,23,"$2,974.00 ","$2,379.23 "
,SG,,50,"$20,216.04 ","$15,629.64 "
,80'S,,12,"$1,683.73 ","$1,346.99 "
,OTHER,,239,"$223,489.99 ","$175,065.73 "
,TOTAL,,324,"$248,363.76 ","$194,421.59 "
25391,AS,,3,$510.38 ,$408.31 
,SG,,3,"$1,236.45 ",$989.16 
,80'S,,2,$287.77 ,$230.22 
,OTHER,,35,"$40,740.89 ","$32,127.52 "
,TOTAL,,43,"$42,775.49 ","$33,755.21 "
25392,AS,,1,$160.82 ,$128.66 
,OTHER,,5,"$5,769.97 ","$4,615.97 "
,TOTAL,,6,"$5,930.79 ","$4,744.63 "
25393,OTHER,,1,"$1,204.96 ",$963.97 
,TOTAL,,1,"$1,204.96 ",$963.97 
25394,AS,,4,$192.32 ,$153.87 
,OTHER,,19,"$10,417.65 ","$8,334.12 "
,TOTAL,,23,"$10,609.97 ","$8,487.99 "
25400,AS,,85,"$11,573.52 ","$9,258.85 "
,SG,,49,"$22,531.93 ","$17,755.35 "
,80'S,,33,"$4,778.85 ","$3,810.37 "
,OTHER,,528,"$506,037.47 ","$400,901.88 "
,TOTAL,,695,"$544,921.77 ","$431,726.45 "
25405,AS,,58,"$9,826.24 ","$7,772.99 "
,SG,,52,"$30,483.70 ","$23,779.74 "
,80'S,,33,"$6,217.66 ","$4,842.13 "
,OTHER,,485,"$590,002.71 ","$463,809.72 "
,TOTAL,,628,"$636,530.31 ","$500,204.58 "
25415,AS,,6,$935.18 ,$748.15 
,SG,,3,"$1,247.79 ",$998.23 
,80'S,,6,"$1,111.91 ",$889.52 
,OTHER,,51,"$51,118.22 ","$40,141.07 "
,TOTAL,,66,"$54,413.10 ","$42,776.97 "
25420,AS,,8,"$1,501.14 ","$1,200.92 "
,SG,,5,"$2,796.21 ","$2,236.97 "
,80'S,,4,$930.17 ,$744.13 
,OTHER,,59,"$79,938.58 ","$62,395.94 "
,TOTAL,,76,"$85,166.10 ","$66,577.96 "
25425,AS,,5,$904.80 ,$723.83 
,SG,,3,"$1,245.54 ",$996.43 
,80'S,,2,$427.10 ,$253.68 
,OTHER,,33,"$39,020.90 ","$31,216.72 "
,TOTAL,,43,"$41,598.34 ","$33,190.66 "
25426,80'S,,1,$177.42 ,$141.94 
,OTHER,,2,"$2,081.25 ","$1,665.00 "
,TOTAL,,3,"$2,258.67 ","$1,806.94 "
25430,OTHER,,8,"$3,395.21 ","$2,716.16 "
,TOTAL,,8,"$3,395.21 ","$2,716.16 "
25431,OTHER,,17,"$12,496.90 ","$9,479.05 "
,TOTAL,,17,"$12,496.90 ","$9,479.05 "
25440,AS,,13,"$1,271.57 ",$960.70 
,SG,,28,"$15,931.47 ","$12,745.19 "
,80'S,,3,$404.96 ,$323.97 
,OTHER,,108,"$79,480.08 ","$60,373.72 "
,TOTAL,,152,"$97,088.08 ","$74,403.58 "
25441,AS,,2,$239.73 ,$191.78 
,OTHER,,7,"$6,538.30 ","$4,394.29 "
,TOTAL,,9,"$6,778.03 ","$4,586.07 "
25442,AS,,5,$522.71 ,$418.17 
,SG,,1,$349.49 ,$279.59 
,80'S,,5,$486.68 ,$327.07 
,OTHER,,70,"$41,410.59 ","$32,045.00 "
,TOTAL,,81,"$42,769.47 ","$33,069.83 "
25443,SG,,5,"$3,147.10 ","$2,517.69 "
,80'S,,5,$495.03 ,$396.01 
,OTHER,,14,"$9,788.13 ","$7,830.51 "
,TOTAL,,24,"$13,430.26 ","$10,744.21 "
25444,AS,,1,$103.85 ,$83.08 
,SG,,2,"$1,399.23 ","$1,119.39 "
,OTHER,,4,"$2,925.58 ","$1,923.66 "
,TOTAL,,7,"$4,428.66 ","$3,126.13 "
25445,SG,,101,"$68,349.54 ","$52,080.04 "
,OTHER,,460,"$284,630.70 ","$224,338.01 "
,TOTAL,,561,"$352,980.24 ","$276,418.05 "
25446,AS,,5,$770.60 ,$616.48 
,SG,,5,"$4,871.13 ","$3,896.91 "
,80'S,,7,"$1,223.83 ",$909.60 
,OTHER,,108,"$121,531.54 ","$97,076.00 "
,TOTAL,,125,"$128,397.10 ","$102,498.99 "
25447,AS,,"1,290","$100,065.85 ","$79,038.54 "
,SG,,"4,132","$2,872,027.72 ","$2,258,720.22 "
,80'S,,324,"$31,400.44 ","$24,823.18 "
,OTHER,,"10,460","$5,794,376.96 ","$4,540,594.15 "
,TOTAL,,"16,206","$8,797,870.97 ","$6,903,176.09 "
25449,AS,,10,"$1,372.93 ","$1,010.35 "
,SG,,22,"$15,621.04 ","$12,471.37 "
,80'S,,6,$931.13 ,$744.92 
,OTHER,,79,"$78,355.22 ","$61,921.05 "
,TOTAL,,117,"$96,280.32 ","$76,147.69 "
25450,SG,,1,$254.71 ,$203.77 
,OTHER,,1,$821.44 ,$657.15 
,TOTAL,,2,"$1,076.15 ",$860.92 
25490,AS,,2,$253.80 ,$203.04 
,SG,,1,$512.18 ,$409.74 
,OTHER,,41,"$33,592.04 ","$26,218.25 "
,TOTAL,,44,"$34,358.02 ","$26,831.03 "
25491,OTHER,,4,"$3,460.28 ","$2,768.22 "
,TOTAL,,4,"$3,460.28 ","$2,768.22 "
25492,SG,,1,$243.45 ,$194.76 
,OTHER,,5,"$4,511.92 ","$3,609.53 "
,TOTAL,,6,"$4,755.37 ","$3,804.29 "
25500,OTHER,,"1,618","$354,063.98 ","$274,290.03 "
,TOTAL,,"1,618","$354,063.98 ","$274,290.03 "
25505,SG,,15,"$4,617.37 ","$3,693.88 "
,OTHER,,470,"$199,442.57 ","$157,062.82 "
,TOTAL,,485,"$204,059.94 ","$160,756.70 "
25515,AS,,71,"$6,382.66 ","$5,029.09 "
,SG,,49,"$23,712.79 ","$18,404.45 "
,80'S,,29,"$3,195.00 ","$2,407.47 "
,OTHER,,574,"$356,441.94 ","$282,174.03 "
,TOTAL,,723,"$389,732.39 ","$308,015.04 "
25520,OTHER,,61,"$30,358.45 ","$23,889.05 "
,TOTAL,,61,"$30,358.45 ","$23,889.05 "
25525,AS,,25,"$2,868.51 ","$2,294.82 "
,SG,,13,"$8,235.31 ","$6,588.25 "
,80'S,,10,"$1,335.81 ","$1,068.63 "
,OTHER,,214,"$184,839.77 ","$146,776.95 "
,TOTAL,,262,"$197,279.40 ","$156,728.65 "
25526,AS,,9,"$1,208.57 ",$966.83 
,SG,,5,"$3,580.06 ","$2,864.05 "
,80'S,,9,"$1,481.07 ","$1,184.85 "
,OTHER,,114,"$118,707.12 ","$94,045.20 "
,TOTAL,,137,"$124,976.82 ","$99,060.93 "
25530,OTHER,,"2,469","$515,092.54 ","$398,229.43 "
,TOTAL,,"2,469","$515,092.54 ","$398,229.43 "
25535,SG,,6,"$1,316.51 ","$1,053.20 "
,OTHER,,232,"$79,459.87 ","$63,196.48 "
,TOTAL,,238,"$80,776.38 ","$64,249.68 "
25545,AS,,120,"$9,903.67 ","$7,840.36 "
,SG,,68,"$32,594.42 ","$25,802.96 "
,80'S,,74,"$6,745.80 ","$5,387.63 "
,OTHER,,"1,082","$646,660.62 ","$509,599.93 "
,TOTAL,,"1,344","$695,904.51 ","$548,630.88 "
25560,OTHER,,"1,739","$377,049.69 ","$292,156.61 "
,TOTAL,,"1,739","$377,049.69 ","$292,156.61 "
25565,SG,,25,"$10,486.05 ","$8,274.97 "
,OTHER,,"1,164","$514,274.21 ","$405,056.59 "
,TOTAL,,"1,189","$524,760.26 ","$413,331.56 "
25574,AS,,32,"$2,366.76 ","$1,893.41 "
,SG,,7,"$3,597.98 ","$2,878.38 "
,80'S,,19,"$1,610.32 ","$1,276.51 "
,OTHER,,322,"$165,937.45 ","$132,185.94 "
,TOTAL,,380,"$173,512.51 ","$138,234.24 "
25575,AS,,145,"$15,537.71 ","$12,430.29 "
,SG,,16,"$7,802.40 ","$6,241.93 "
,80'S,,64,"$7,908.38 ","$6,209.20 "
,OTHER,,"1,139","$866,867.09 ","$684,592.38 "
,TOTAL,,"1,364","$898,115.58 ","$709,473.80 "
25600,OTHER,,"51,700","$12,474,874.37 ","$9,687,626.99 "
,TOTAL,,"51,700","$12,474,874.37 ","$9,687,626.99 "
25605,SG,,555,"$272,074.93 ","$213,756.67 "
,OTHER,,"32,111","$15,314,719.18 ","$12,078,187.31 "
,TOTAL,,"32,666","$15,586,794.11 ","$12,291,943.98 "
25611,AS,,5,$452.24 ,$361.80 
,SG,,"1,583","$787,727.61 ","$622,497.64 "
,80'S,,1,$103.37 ,$82.70 
,OTHER,,"13,815","$8,586,719.43 ","$6,803,050.10 "
,TOTAL,,"15,404","$9,375,002.65 ","$7,425,992.24 "
25620,AS,,"2,070","$172,819.13 ","$136,674.99 "
,SG,,"1,680","$1,179,877.60 ","$933,190.19 "
,80'S,,712,"$68,353.87 ","$53,811.57 "
,OTHER,,"16,585","$9,847,775.49 ","$7,795,569.43 "
,TOTAL,,"21,047","$11,268,826.09 ","$8,919,246.18 "
25622,OTHER,,"3,032","$746,373.55 ","$577,782.08 "
,TOTAL,,"3,032","$746,373.55 ","$577,782.08 "
25624,AS,,1,$47.59 ,$38.07 
,SG,,3,"$1,112.93 ",$890.34 
,80'S,,1,$52.53 ,$42.02 
,OTHER,,150,"$56,212.65 ","$44,526.84 "
,TOTAL,,155,"$57,425.70 ","$45,497.27 "
25628,AS,,31,"$2,590.59 ","$2,072.47 "
,SG,,47,"$20,417.96 ","$16,075.91 "
,80'S,,9,$758.94 ,$607.16 
,OTHER,,233,"$136,857.21 ","$108,155.69 "
,TOTAL,,320,"$160,624.70 ","$126,911.23 "
25630,OTHER,,"1,945","$501,078.88 ","$391,111.51 "
,TOTAL,,"1,945","$501,078.88 ","$391,111.51 "
25635,SG,,6,"$1,455.57 ",$906.23 
,OTHER,,58,"$20,379.42 ","$16,204.48 "
,TOTAL,,64,"$21,834.99 ","$17,110.71 "
25645,AS,,3,$199.49 ,$159.59 
,SG,,8,"$2,822.77 ","$2,258.22 "
,80'S,,4,$319.09 ,$193.43 
,OTHER,,50,"$20,478.80 ","$16,207.06 "
,TOTAL,,65,"$23,820.15 ","$18,818.30 "
25650,OTHER,,"1,226","$300,664.50 ","$235,914.87 "
,TOTAL,,"1,226","$300,664.50 ","$235,914.87 "
25651,AS,,2,$56.64 ,$45.31 
,OTHER,,74,"$18,133.93 ","$14,287.40 "
,TOTAL,,76,"$18,190.57 ","$14,332.71 "
25652,OTHER,,155,"$52,981.75 ","$41,846.51 "
,TOTAL,,155,"$52,981.75 ","$41,846.51 "
25660,SG,,4,$963.70 ,$573.93 
,OTHER,,163,"$50,978.93 ","$39,661.70 "
,TOTAL,,167,"$51,942.63 ","$40,235.63 "
25670,AS,,21,"$1,097.66 ",$878.12 
,SG,,16,"$4,836.14 ","$3,784.50 "
,80'S,,4,$220.92 ,$176.75 
,OTHER,,128,"$48,715.61 ","$38,644.55 "
,TOTAL,,169,"$54,870.33 ","$43,483.92 "
25671,SG,,9,"$2,308.62 ","$1,846.89 "
,OTHER,,87,"$26,387.42 ","$20,905.65 "
,TOTAL,,96,"$28,696.04 ","$22,752.54 "
25675,AS,,3,$123.64 ,$98.92 
,SG,,3,$949.88 ,$759.91 
,OTHER,,206,"$61,889.23 ","$49,360.07 "
,TOTAL,,212,"$62,962.75 ","$50,218.90 "
25676,AS,,6,$324.23 ,$259.38 
,SG,,8,"$2,032.61 ","$1,626.09 "
,80'S,,9,$534.05 ,$427.26 
,OTHER,,109,"$39,858.39 ","$31,278.64 "
,TOTAL,,132,"$42,749.28 ","$33,591.37 "
25680,SG,,5,"$2,187.37 ","$1,699.25 "
,80'S,,3,$121.93 ,$97.54 
,OTHER,,174,"$67,264.99 ","$53,325.37 "
,TOTAL,,182,"$69,574.29 ","$55,122.16 "
25685,AS,,3,$287.41 ,$229.93 
,SG,,8,"$3,355.58 ","$2,684.45 "
,80'S,,4,$498.82 ,$399.07 
,OTHER,,46,"$29,997.01 ","$23,907.97 "
,TOTAL,,61,"$34,138.82 ","$27,221.42 "
25690,SG,,1,$348.46 ,$278.77 
,OTHER,,39,"$14,737.98 ","$11,618.47 "
,TOTAL,,40,"$15,086.44 ","$11,897.24 "
25695,AS,,3,$206.72 ,$165.38 
,SG,,10,"$3,779.16 ","$2,404.91 "
,80'S,,1,$50.79 ,$40.63 
,OTHER,,56,"$28,740.81 ","$22,587.51 "
,TOTAL,,70,"$32,777.48 ","$25,198.43 "
25800,AS,,44,"$4,259.21 ","$3,407.35 "
,SG,,40,"$20,860.86 ","$16,298.29 "
,80'S,,22,"$2,248.89 ","$1,799.12 "
,OTHER,,407,"$267,993.39 ","$210,081.43 "
,TOTAL,,513,"$295,362.35 ","$231,586.19 "
25805,AS,,8,$896.73 ,$717.39 
,SG,,7,"$4,945.35 ","$3,956.29 "
,80'S,,3,$394.00 ,$315.20 
,OTHER,,69,"$57,363.60 ","$45,363.84 "
,TOTAL,,87,"$63,599.68 ","$50,352.72 "
25810,AS,,100,"$10,083.85 ","$8,067.00 "
,SG,,79,"$54,532.51 ","$42,102.60 "
,80'S,,28,"$3,593.90 ","$2,771.73 "
,OTHER,,566,"$424,326.08 ","$333,186.54 "
,TOTAL,,773,"$492,536.34 ","$386,127.87 "
25820,AS,,30,"$2,234.42 ","$1,787.56 "
,SG,,53,"$28,014.94 ","$21,899.67 "
,80'S,,6,$369.43 ,$295.54 
,OTHER,,256,"$132,656.99 ","$103,529.10 "
,TOTAL,,345,"$163,275.78 ","$127,511.87 "
25825,AS,,56,"$5,091.39 ","$4,073.16 "
,SG,,134,"$88,953.59 ","$70,096.80 "
,80'S,,28,"$3,072.00 ","$2,457.57 "
,OTHER,,582,"$392,050.92 ","$306,750.47 "
,TOTAL,,800,"$489,167.90 ","$383,378.00 "
25830,AS,,17,"$2,191.14 ","$1,752.93 "
,SG,,31,"$21,191.44 ","$16,319.91 "
,80'S,,6,$785.95 ,$628.76 
,OTHER,,107,"$98,334.96 ","$76,791.43 "
,TOTAL,,161,"$122,503.49 ","$95,493.03 "
25900,AS,,2,$243.35 ,$194.68 
,80'S,,2,$257.57 ,$206.06 
,OTHER,,187,"$147,056.39 ","$116,088.18 "
,TOTAL,,191,"$147,557.31 ","$116,488.92 "
25905,80'S,,1,$167.84 ,$134.27 
,OTHER,,15,"$12,166.25 ","$9,674.35 "
,TOTAL,,16,"$12,334.09 ","$9,808.62 "
25907,SG,,1,$497.39 ,$397.91 
,OTHER,,8,"$5,493.49 ","$4,394.79 "
,TOTAL,,9,"$5,990.88 ","$4,792.70 "
25909,OTHER,,16,"$11,219.73 ","$8,975.78 "
,TOTAL,,16,"$11,219.73 ","$8,975.78 "
25920,AS,,1,$90.81 ,$72.65 
,OTHER,,60,"$36,065.10 ","$28,852.07 "
,TOTAL,,61,"$36,155.91 ","$28,924.72 "
25922,OTHER,,1,$308.15 ,$246.52 
,TOTAL,,1,$308.15 ,$246.52 
25924,OTHER,,3,"$1,754.57 ","$1,403.65 "
,TOTAL,,3,"$1,754.57 ","$1,403.65 "
25927,OTHER,,75,"$50,065.91 ","$39,876.75 "
,TOTAL,,75,"$50,065.91 ","$39,876.75 "
25929,SG,,2,$967.74 ,$774.19 
,OTHER,,6,"$2,848.73 ","$2,278.98 "
,TOTAL,,8,"$3,816.47 ","$3,053.17 "
25931,OTHER,,14,"$9,127.79 ","$7,259.02 "
,TOTAL,,14,"$9,127.79 ","$7,259.02 "
25999,AS,,1,$153.53 ,$122.82 
,80'S,,1,$123.88 ,$99.10 
,OTHER,,232,"$92,494.43 ","$73,712.87 "
,TOTAL,,234,"$92,771.84 ","$73,934.79 "
26010,OTHER,,"3,660","$620,302.86 ","$476,446.58 "
,TOTAL,,"3,660","$620,302.86 ","$476,446.58 "
26011,SG,,202,"$60,336.14 ","$47,609.47 "
,OTHER,,"2,616","$571,665.50 ","$448,784.94 "
,TOTAL,,"2,818","$632,001.64 ","$496,394.41 "
26020,SG,,76,"$27,557.34 ","$21,669.95 "
,OTHER,,"1,874","$634,398.50 ","$503,016.35 "
,TOTAL,,"1,950","$661,955.84 ","$524,686.30 "
26025,AS,,1,$51.52 ,$41.22 
,SG,,11,"$3,146.69 ","$2,517.34 "
,OTHER,,407,"$132,740.31 ","$104,465.60 "
,TOTAL,,419,"$135,938.52 ","$107,024.16 "
26030,SG,,3,$918.84 ,$689.33 
,OTHER,,233,"$87,344.68 ","$68,877.90 "
,TOTAL,,236,"$88,263.52 ","$69,567.23 "
26034,SG,,59,"$23,723.54 ","$18,925.05 "
,OTHER,,531,"$239,455.82 ","$189,422.32 "
,TOTAL,,590,"$263,179.36 ","$208,347.37 "
26035,OTHER,,101,"$62,022.25 ","$48,491.84 "
,TOTAL,,101,"$62,022.25 ","$48,491.84 "
26037,AS,,1,$85.22 ,$68.18 
,OTHER,,286,"$123,688.45 ","$98,303.75 "
,TOTAL,,287,"$123,773.67 ","$98,371.93 "
26040,SG,,301,"$166,743.01 ","$130,080.02 "
,OTHER,,950,"$236,256.43 ","$184,882.19 "
,TOTAL,,"1,251","$402,999.44 ","$314,962.21 "
26045,SG,,442,"$200,027.06 ","$157,648.81 "
,OTHER,,"1,065","$399,078.14 ","$315,109.72 "
,TOTAL,,"1,507","$599,105.20 ","$472,758.53 "
26055,AS,,2,$36.10 ,$28.88 
,SG,,"23,595","$8,417,521.12 ","$6,621,930.13 "
,OTHER,,"59,998","$13,578,499.38 ","$10,644,572.22 "
,TOTAL,,"83,595","$21,996,056.60 ","$17,266,531.23 "
26060,AS,,1,$37.42 ,$29.94 
,SG,,7,"$2,254.83 ","$1,803.86 "
,OTHER,,165,"$30,106.95 ","$23,642.26 "
,TOTAL,,173,"$32,399.20 ","$25,476.06 "
26070,SG,,47,"$17,189.68 ","$13,487.75 "
,OTHER,,429,"$96,266.39 ","$75,185.05 "
,TOTAL,,476,"$113,456.07 ","$88,672.80 "
26075,SG,,58,"$33,218.10 ","$26,462.58 "
,OTHER,,649,"$141,896.91 ","$109,848.69 "
,TOTAL,,707,"$175,115.01 ","$136,311.27 "
26080,SG,,304,"$181,956.28 ","$144,417.31 "
,OTHER,,"1,303","$375,365.18 ","$297,369.17 "
,TOTAL,,"1,607","$557,321.46 ","$441,786.48 "
26100,SG,,11,"$3,773.08 ","$2,997.71 "
,OTHER,,51,"$12,032.58 ","$9,446.36 "
,TOTAL,,62,"$15,805.66 ","$12,444.07 "
26105,AS,,2,$85.96 ,$68.77 
,SG,,27,"$5,471.64 ","$4,377.33 "
,80'S,,1,$25.73 ,$20.58 
,OTHER,,90,"$21,460.88 ","$16,716.03 "
,TOTAL,,120,"$27,044.21 ","$21,182.71 "
26110,SG,,99,"$25,822.98 ","$20,169.57 "
,OTHER,,449,"$105,931.13 ","$83,620.52 "
,TOTAL,,548,"$131,754.11 ","$103,790.09 "
26115,SG,,"1,918","$741,930.99 ","$583,852.68 "
,OTHER,,"5,382","$1,809,661.05 ","$1,424,823.61 "
,TOTAL,,"7,300","$2,551,592.04 ","$2,008,676.29 "
26116,SG,,"1,815","$708,333.82 ","$558,321.60 "
,OTHER,,"5,812","$2,349,484.40 ","$1,847,972.55 "
,TOTAL,,"7,627","$3,057,818.22 ","$2,406,294.15 "
26117,SG,,103,"$47,861.26 ","$37,372.69 "
,OTHER,,524,"$279,682.28 ","$221,068.81 "
,TOTAL,,627,"$327,543.54 ","$258,441.50 "
26121,SG,,649,"$375,802.00 ","$295,967.42 "
,OTHER,,"2,348","$1,177,713.19 ","$929,291.15 "
,TOTAL,,"2,997","$1,553,515.19 ","$1,225,258.57 "
26123,SG,,"3,853","$2,307,139.52 ","$1,817,431.60 "
,OTHER,,"9,552","$6,824,637.11 ","$5,379,890.78 "
,TOTAL,,"13,405","$9,131,776.63 ","$7,197,322.38 "
26125,SG,,"2,039","$713,636.86 ","$567,363.04 "
,OTHER,,"5,202","$1,521,611.65 ","$1,203,732.43 "
,TOTAL,,"7,241","$2,235,248.51 ","$1,771,095.47 "
26130,SG,,29,"$12,014.88 ","$9,611.92 "
,OTHER,,131,"$39,860.48 ","$31,536.75 "
,TOTAL,,160,"$51,875.36 ","$41,148.67 "
26135,AS,,9,$332.16 ,$265.72 
,SG,,148,"$69,120.13 ","$54,436.97 "
,80'S,,5,$295.71 ,$236.55 
,OTHER,,693,"$242,146.79 ","$191,189.50 "
,TOTAL,,855,"$311,894.79 ","$246,128.74 "
26140,SG,,179,"$59,235.08 ","$46,110.93 "
,OTHER,,613,"$241,393.08 ","$188,602.51 "
,TOTAL,,792,"$300,628.16 ","$234,713.44 "
26145,SG,,"1,881","$780,739.54 ","$616,103.43 "
,OTHER,,"4,868","$1,937,010.86 ","$1,533,524.64 "
,TOTAL,,"6,749","$2,717,750.40 ","$2,149,628.07 "
26160,SG,,"5,118","$2,428,701.41 ","$1,913,023.43 "
,OTHER,,"12,997","$3,665,227.52 ","$2,872,229.34 "
,TOTAL,,"18,115","$6,093,928.93 ","$4,785,252.77 "
26170,AS,,1,$59.62 ,$47.70 
,SG,,24,"$9,968.25 ","$7,974.62 "
,OTHER,,125,"$31,381.55 ","$25,017.12 "
,TOTAL,,150,"$41,409.42 ","$33,039.44 "
26180,AS,,1,$57.12 ,$45.70 
,SG,,89,"$38,233.18 ","$29,466.17 "
,80'S,,1,$38.37 ,$30.70 
,OTHER,,248,"$74,265.51 ","$58,987.84 "
,TOTAL,,339,"$112,594.18 ","$88,530.41 "
26185,AS,,7,$412.43 ,$329.94 
,SG,,16,"$8,754.29 ","$6,982.67 "
,OTHER,,43,"$14,465.56 ","$11,368.38 "
,TOTAL,,66,"$23,632.28 ","$18,680.99 "
26200,AS,,1,$59.84 ,$47.87 
,SG,,72,"$24,278.82 ","$19,276.05 "
,OTHER,,194,"$74,664.25 ","$57,870.90 "
,TOTAL,,267,"$99,002.91 ","$77,194.82 "
26205,SG,,5,"$1,963.93 ","$1,571.14 "
,OTHER,,15,"$7,325.32 ","$5,420.47 "
,TOTAL,,20,"$9,289.25 ","$6,991.61 "
26210,SG,,598,"$219,688.10 ","$173,138.29 "
,OTHER,,"1,303","$454,688.26 ","$359,036.90 "
,TOTAL,,"1,901","$674,376.36 ","$532,175.19 "
26215,SG,,21,"$10,435.03 ","$8,300.22 "
,OTHER,,58,"$27,456.24 ","$21,925.72 "
,TOTAL,,79,"$37,891.27 ","$30,225.94 "
26230,AS,,3,$202.95 ,$162.36 
,SG,,68,"$63,883.95 ","$50,965.84 "
,80'S,,2,$96.73 ,$77.39 
,OTHER,,252,"$96,926.06 ","$76,536.85 "
,TOTAL,,325,"$161,109.69 ","$127,742.44 "
26235,AS,,5,$321.36 ,$257.10 
,SG,,191,"$79,581.62 ","$62,656.23 "
,80'S,,1,$85.16 ,$68.13 
,OTHER,,548,"$218,797.65 ","$172,051.18 "
,TOTAL,,745,"$298,785.79 ","$235,032.64 "
26236,SG,,267,"$119,600.81 ","$92,866.30 "
,OTHER,,826,"$288,014.37 ","$226,834.92 "
,TOTAL,,"1,093","$407,615.18 ","$319,701.22 "
26250,SG,,4,"$1,963.30 ","$1,570.64 "
,OTHER,,23,"$9,250.03 ","$7,370.02 "
,TOTAL,,27,"$11,213.33 ","$8,940.66 "
26255,SG,,1,$418.22 ,$334.58 
,OTHER,,4,"$3,455.20 ","$2,209.24 "
,TOTAL,,5,"$3,873.42 ","$2,543.82 "
26260,AS,,1,$46.98 ,$37.58 
,SG,,6,"$3,042.11 ","$2,433.69 "
,OTHER,,33,"$14,236.65 ","$10,935.17 "
,TOTAL,,40,"$17,325.74 ","$13,406.44 "
26261,OTHER,,4,"$1,347.16 ","$1,077.72 "
,TOTAL,,4,"$1,347.16 ","$1,077.72 "
26262,SG,,7,"$2,909.25 ","$2,327.41 "
,OTHER,,41,"$14,102.48 ","$10,972.02 "
,TOTAL,,48,"$17,011.73 ","$13,299.43 "
26320,SG,,99,"$30,481.76 ","$23,936.25 "
,OTHER,,501,"$115,306.30 ","$90,750.33 "
,TOTAL,,600,"$145,788.06 ","$114,686.58 "
26340,OTHER,,"1,847","$302,707.84 ","$239,502.61 "
,TOTAL,,"1,847","$302,707.84 ","$239,502.61 "
26350,SG,,140,"$30,915.89 ","$24,168.78 "
,OTHER,,899,"$567,913.65 ","$448,855.65 "
,TOTAL,,"1,039","$598,829.54 ","$473,024.43 "
26352,AS,,5,$562.51 ,$450.01 
,SG,,11,"$5,919.50 ","$4,735.61 "
,80'S,,1,$74.48 ,$59.58 
,OTHER,,34,"$26,521.02 ","$21,216.81 "
,TOTAL,,51,"$33,077.51 ","$26,462.01 "
26356,SG,,148,"$75,866.72 ","$60,693.37 "
,OTHER,,"1,163","$967,500.09 ","$765,311.66 "
,TOTAL,,"1,311","$1,043,366.81 ","$826,005.03 "
26357,AS,,7,$713.95 ,$571.15 
,SG,,22,"$11,101.83 ","$8,793.47 "
,OTHER,,66,"$49,756.20 ","$39,026.07 "
,TOTAL,,95,"$61,571.98 ","$48,390.69 "
26358,AS,,1,$128.22 ,$102.58 
,SG,,10,"$6,014.97 ","$4,811.96 "
,80'S,,1,$139.08 ,$20.35 
,OTHER,,41,"$37,948.98 ","$29,089.82 "
,TOTAL,,53,"$44,231.25 ","$34,024.71 "
26370,AS,,2,$223.29 ,$178.64 
,SG,,66,"$35,397.47 ","$27,898.15 "
,80'S,,2,$179.80 ,$143.84 
,OTHER,,304,"$233,006.19 ","$183,150.51 "
,TOTAL,,374,"$268,806.75 ","$211,371.14 "
26372,AS,,2,$214.13 ,$171.30 
,SG,,14,"$7,949.19 ","$6,359.35 "
,OTHER,,32,"$27,687.61 ","$22,062.09 "
,TOTAL,,48,"$35,850.93 ","$28,592.74 "
26373,AS,,2,$186.50 ,$149.20 
,SG,,13,"$4,986.94 ","$3,989.55 "
,80'S,,1,$141.57 ,$113.26 
,OTHER,,26,"$20,742.53 ","$16,237.13 "
,TOTAL,,42,"$26,057.54 ","$20,489.14 "
26390,AS,,3,$341.31 ,$273.05 
,SG,,8,"$4,276.39 ","$3,312.05 "
,OTHER,,44,"$32,519.90 ","$24,872.64 "
,TOTAL,,55,"$37,137.60 ","$28,457.74 "
26392,AS,,1,$138.23 ,$110.58 
,SG,,4,"$1,746.05 ","$1,275.85 "
,OTHER,,27,"$26,860.89 ","$20,634.63 "
,TOTAL,,32,"$28,745.17 ","$22,021.06 "
26410,SG,,217,"$86,787.51 ","$67,833.43 "
,OTHER,,"1,548","$761,414.61 ","$600,648.13 "
,TOTAL,,"1,765","$848,202.12 ","$668,481.56 "
26412,AS,,1,$105.04 ,$84.03 
,SG,,26,"$9,986.72 ","$7,989.35 "
,80'S,,2,$139.34 ,$111.48 
,OTHER,,76,"$43,349.34 ","$34,044.08 "
,TOTAL,,105,"$53,580.44 ","$42,228.94 "
26415,SG,,7,"$4,371.64 ","$3,321.31 "
,OTHER,,270,"$24,411.32 ","$18,769.75 "
,TOTAL,,277,"$28,782.96 ","$22,091.06 "
